json_name,image_name,image_width,image_height,num_boxes,num_points,num_matched,num_unmatched_boxes,num_unused_points,num_multi_point_boxes,num_expanded_matches,num_conflict_unmatched
IMG_20251212_132117_tile_r0_c1.json,IMG_20251212_132117_tile_r0_c1.jpg,2048,1536,7,17,7,0,10,0,0,0
IMG_20251212_132117_tile_r1_c0.json,IMG_20251212_132117_tile_r1_c0.jpg,2048,1536,3,6,3,0,3,0,0,0
IMG_20251212_132117_tile_r1_c1.json,IMG_20251212_132117_tile_r1_c1.jpg,2048,1536,6,8,5,1,3,1,0,0
IMG_20251212_132122_tile_r0_c0.json,IMG_20251212_132122_tile_r0_c0.jpg,2048,1536,6,10,6,0,4,0,0,0
IMG_20251212_132122_tile_r0_c1.json,IMG_20251212_132122_tile_r0_c1.jpg,2048,1536,4,11,4,0,7,0,0,0
IMG_20251212_132122_tile_r1_c0.json,IMG_20251212_132122_tile_r1_c0.jpg,2048,1536,7,9,7,0,2,3,0,0
IMG_20251212_132122_tile_r1_c1.json,IMG_20251212_132122_tile_r1_c1.jpg,2048,1536,1,8,1,0,7,0,0,0
IMG_20251212_132128_tile_r0_c0.json,IMG_20251212_132128_tile_r0_c0.jpg,2048,1536,5,8,5,0,3,0,0,0
IMG_20251212_132128_tile_r0_c1.json,IMG_20251212_132128_tile_r0_c1.jpg,2048,1536,10,13,10,0,3,0,0,0
IMG_20251212_132128_tile_r1_c0.json,IMG_20251212_132128_tile_r1_c0.jpg,2048,1536,3,7,3,0,4,0,0,0
IMG_20251212_132128_tile_r1_c1.json,IMG_20251212_132128_tile_r1_c1.jpg,2048,1536,4,13,4,0,9,0,0,0
IMG_20251212_132132_tile_r0_c0.json,IMG_20251212_132132_tile_r0_c0.jpg,2048,1536,6,9,6,0,3,0,0,0
IMG_20251212_132132_tile_r0_c1.json,IMG_20251212_132132_tile_r0_c1.jpg,2048,1536,10,14,10,0,4,1,0,0
IMG_20251212_132132_tile_r1_c0.json,IMG_20251212_132132_tile_r1_c0.jpg,2048,1536,9,12,9,0,3,0,0,0
IMG_20251212_132132_tile_r1_c1.json,IMG_20251212_132132_tile_r1_c1.jpg,2048,1536,4,8,4,0,4,0,0,0
IMG_20251212_132140_tile_r0_c0.json,IMG_20251212_132140_tile_r0_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132140_tile_r0_c1.json,IMG_20251212_132140_tile_r0_c1.jpg,2048,1536,1,9,1,0,8,0,0,0
IMG_20251212_132140_tile_r1_c0.json,IMG_20251212_132140_tile_r1_c0.jpg,2048,1536,3,8,3,0,5,0,0,0
IMG_20251212_132140_tile_r1_c1.json,IMG_20251212_132140_tile_r1_c1.jpg,2048,1536,1,6,1,0,5,0,0,0
IMG_20251212_132147_tile_r0_c0.json,IMG_20251212_132147_tile_r0_c0.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132147_tile_r0_c1.json,IMG_20251212_132147_tile_r0_c1.jpg,2048,1536,2,7,2,0,5,0,0,0
IMG_20251212_132147_tile_r1_c0.json,IMG_20251212_132147_tile_r1_c0.jpg,2048,1536,3,9,3,0,6,0,0,0
IMG_20251212_132147_tile_r1_c1.json,IMG_20251212_132147_tile_r1_c1.jpg,2048,1536,4,9,3,1,6,0,0,0
IMG_20251212_132153_tile_r0_c0.json,IMG_20251212_132153_tile_r0_c0.jpg,2048,1536,3,7,3,0,4,0,0,0
IMG_20251212_132153_tile_r0_c1.json,IMG_20251212_132153_tile_r0_c1.jpg,2048,1536,0,18,0,0,18,0,0,0
IMG_20251212_132153_tile_r1_c0.json,IMG_20251212_132153_tile_r1_c0.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132153_tile_r1_c1.json,IMG_20251212_132153_tile_r1_c1.jpg,2048,1536,0,8,0,0,8,0,0,0
IMG_20251212_132159_tile_r0_c0.json,IMG_20251212_132159_tile_r0_c0.jpg,2048,1536,2,3,1,1,2,0,0,0
IMG_20251212_132159_tile_r0_c1.json,IMG_20251212_132159_tile_r0_c1.jpg,2048,1536,2,9,2,0,7,0,0,0
IMG_20251212_132159_tile_r1_c0.json,IMG_20251212_132159_tile_r1_c0.jpg,2048,1536,2,5,2,0,3,0,0,0
IMG_20251212_132159_tile_r1_c1.json,IMG_20251212_132159_tile_r1_c1.jpg,2048,1536,1,6,1,0,5,0,0,0
IMG_20251212_132209_tile_r0_c0.json,IMG_20251212_132209_tile_r0_c0.jpg,2048,1536,5,9,5,0,4,0,0,0
IMG_20251212_132209_tile_r0_c1.json,IMG_20251212_132209_tile_r0_c1.jpg,2048,1536,0,7,0,0,7,0,0,0
IMG_20251212_132209_tile_r1_c0.json,IMG_20251212_132209_tile_r1_c0.jpg,2048,1536,2,6,2,0,4,0,0,0
IMG_20251212_132209_tile_r1_c1.json,IMG_20251212_132209_tile_r1_c1.jpg,2048,1536,3,10,3,0,7,1,0,0
IMG_20251212_132218_tile_r0_c0.json,IMG_20251212_132218_tile_r0_c0.jpg,2048,1536,2,4,2,0,2,0,0,0
IMG_20251212_132218_tile_r0_c1.json,IMG_20251212_132218_tile_r0_c1.jpg,2048,1536,1,9,1,0,8,0,0,0
IMG_20251212_132218_tile_r1_c0.json,IMG_20251212_132218_tile_r1_c0.jpg,2048,1536,4,13,4,0,9,0,0,0
IMG_20251212_132218_tile_r1_c1.json,IMG_20251212_132218_tile_r1_c1.jpg,2048,1536,1,6,1,0,5,0,0,0
IMG_20251212_132227_tile_r0_c0.json,IMG_20251212_132227_tile_r0_c0.jpg,2048,1536,2,13,2,0,11,0,0,0
IMG_20251212_132227_tile_r0_c1.json,IMG_20251212_132227_tile_r0_c1.jpg,2048,1536,2,11,2,0,9,0,0,0
IMG_20251212_132227_tile_r1_c0.json,IMG_20251212_132227_tile_r1_c0.jpg,2048,1536,2,10,2,0,8,0,0,0
IMG_20251212_132227_tile_r1_c1.json,IMG_20251212_132227_tile_r1_c1.jpg,2048,1536,2,9,2,0,7,0,0,0
IMG_20251212_132232_tile_r0_c0.json,IMG_20251212_132232_tile_r0_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132232_tile_r0_c1.json,IMG_20251212_132232_tile_r0_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132232_tile_r1_c0.json,IMG_20251212_132232_tile_r1_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132232_tile_r1_c1.json,IMG_20251212_132232_tile_r1_c1.jpg,2048,1536,4,7,4,0,3,0,0,0
IMG_20251212_132238_tile_r0_c0.json,IMG_20251212_132238_tile_r0_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132238_tile_r0_c1.json,IMG_20251212_132238_tile_r0_c1.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132238_tile_r1_c0.json,IMG_20251212_132238_tile_r1_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132238_tile_r1_c1.json,IMG_20251212_132238_tile_r1_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132245_tile_r0_c0.json,IMG_20251212_132245_tile_r0_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132245_tile_r0_c1.json,IMG_20251212_132245_tile_r0_c1.jpg,2048,1536,2,10,2,0,8,0,0,0
IMG_20251212_132245_tile_r1_c0.json,IMG_20251212_132245_tile_r1_c0.jpg,2048,1536,1,6,1,0,5,0,0,0
IMG_20251212_132245_tile_r1_c1.json,IMG_20251212_132245_tile_r1_c1.jpg,2048,1536,2,12,2,0,10,0,0,0
IMG_20251212_132253_tile_r0_c0.json,IMG_20251212_132253_tile_r0_c0.jpg,2048,1536,1,1,1,0,0,0,0,0
IMG_20251212_132253_tile_r0_c1.json,IMG_20251212_132253_tile_r0_c1.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132253_tile_r1_c0.json,IMG_20251212_132253_tile_r1_c0.jpg,2048,1536,1,5,0,1,5,0,0,0
IMG_20251212_132253_tile_r1_c1.json,IMG_20251212_132253_tile_r1_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132304_tile_r0_c0.json,IMG_20251212_132304_tile_r0_c0.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132304_tile_r0_c1.json,IMG_20251212_132304_tile_r0_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132304_tile_r1_c0.json,IMG_20251212_132304_tile_r1_c0.jpg,2048,1536,1,2,1,0,1,0,0,0
IMG_20251212_132304_tile_r1_c1.json,IMG_20251212_132304_tile_r1_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132312_tile_r0_c0.json,IMG_20251212_132312_tile_r0_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132312_tile_r0_c1.json,IMG_20251212_132312_tile_r0_c1.jpg,2048,1536,0,6,0,0,6,0,0,0
IMG_20251212_132312_tile_r1_c0.json,IMG_20251212_132312_tile_r1_c0.jpg,2048,1536,0,0,0,0,0,0,0,0
IMG_20251212_132312_tile_r1_c1.json,IMG_20251212_132312_tile_r1_c1.jpg,2048,1536,1,11,1,0,10,0,0,0
IMG_20251212_132317_tile_r0_c0.json,IMG_20251212_132317_tile_r0_c0.jpg,2048,1536,1,5,1,0,4,0,0,0
IMG_20251212_132317_tile_r0_c1.json,IMG_20251212_132317_tile_r0_c1.jpg,2048,1536,0,9,0,0,9,0,0,0
IMG_20251212_132317_tile_r1_c0.json,IMG_20251212_132317_tile_r1_c0.jpg,2048,1536,1,2,1,0,1,0,0,0
IMG_20251212_132317_tile_r1_c1.json,IMG_20251212_132317_tile_r1_c1.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132336_tile_r0_c0.json,IMG_20251212_132336_tile_r0_c0.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132336_tile_r0_c1.json,IMG_20251212_132336_tile_r0_c1.jpg,2048,1536,3,3,3,0,0,0,0,0
IMG_20251212_132336_tile_r1_c0.json,IMG_20251212_132336_tile_r1_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132336_tile_r1_c1.json,IMG_20251212_132336_tile_r1_c1.jpg,2048,1536,2,8,1,1,7,0,0,0
IMG_20251212_132343_tile_r0_c0.json,IMG_20251212_132343_tile_r0_c0.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132343_tile_r0_c1.json,IMG_20251212_132343_tile_r0_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132343_tile_r1_c0.json,IMG_20251212_132343_tile_r1_c0.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132343_tile_r1_c1.json,IMG_20251212_132343_tile_r1_c1.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132351_tile_r0_c0.json,IMG_20251212_132351_tile_r0_c0.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132351_tile_r0_c1.json,IMG_20251212_132351_tile_r0_c1.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132351_tile_r1_c0.json,IMG_20251212_132351_tile_r1_c0.jpg,2048,1536,0,0,0,0,0,0,0,0
IMG_20251212_132351_tile_r1_c1.json,IMG_20251212_132351_tile_r1_c1.jpg,2048,1536,2,7,2,0,5,0,0,0
IMG_20251212_132356_tile_r0_c0.json,IMG_20251212_132356_tile_r0_c0.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132356_tile_r0_c1.json,IMG_20251212_132356_tile_r0_c1.jpg,2048,1536,0,0,0,0,0,0,0,0
IMG_20251212_132356_tile_r1_c0.json,IMG_20251212_132356_tile_r1_c0.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132356_tile_r1_c1.json,IMG_20251212_132356_tile_r1_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132402_tile_r0_c0.json,IMG_20251212_132402_tile_r0_c0.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132402_tile_r0_c1.json,IMG_20251212_132402_tile_r0_c1.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132402_tile_r1_c0.json,IMG_20251212_132402_tile_r1_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132402_tile_r1_c1.json,IMG_20251212_132402_tile_r1_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132407_tile_r0_c0.json,IMG_20251212_132407_tile_r0_c0.jpg,2048,1536,1,9,1,0,8,0,0,0
IMG_20251212_132407_tile_r0_c1.json,IMG_20251212_132407_tile_r0_c1.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132407_tile_r1_c0.json,IMG_20251212_132407_tile_r1_c0.jpg,2048,1536,0,6,0,0,6,0,0,0
IMG_20251212_132407_tile_r1_c1.json,IMG_20251212_132407_tile_r1_c1.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251212_132411_tile_r0_c0.json,IMG_20251212_132411_tile_r0_c0.jpg,2048,1536,0,7,0,0,7,0,0,0
IMG_20251212_132411_tile_r0_c1.json,IMG_20251212_132411_tile_r0_c1.jpg,2048,1536,0,6,0,0,6,0,0,0
IMG_20251212_132411_tile_r1_c0.json,IMG_20251212_132411_tile_r1_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132411_tile_r1_c1.json,IMG_20251212_132411_tile_r1_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132415_tile_r0_c0.json,IMG_20251212_132415_tile_r0_c0.jpg,2048,1536,0,0,0,0,0,0,0,0
IMG_20251212_132415_tile_r0_c1.json,IMG_20251212_132415_tile_r0_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132415_tile_r1_c0.json,IMG_20251212_132415_tile_r1_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132415_tile_r1_c1.json,IMG_20251212_132415_tile_r1_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132421_tile_r0_c0.json,IMG_20251212_132421_tile_r0_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132421_tile_r0_c1.json,IMG_20251212_132421_tile_r0_c1.jpg,2048,1536,1,5,1,0,4,0,0,0
IMG_20251212_132421_tile_r1_c0.json,IMG_20251212_132421_tile_r1_c0.jpg,2048,1536,2,4,2,0,2,0,0,0
IMG_20251212_132421_tile_r1_c1.json,IMG_20251212_132421_tile_r1_c1.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251212_132425_tile_r0_c0.json,IMG_20251212_132425_tile_r0_c0.jpg,2048,1536,2,5,2,0,3,0,0,0
IMG_20251212_132425_tile_r0_c1.json,IMG_20251212_132425_tile_r0_c1.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132425_tile_r1_c0.json,IMG_20251212_132425_tile_r1_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132425_tile_r1_c1.json,IMG_20251212_132425_tile_r1_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132428_tile_r0_c0.json,IMG_20251212_132428_tile_r0_c0.jpg,2048,1536,0,0,0,0,0,0,0,0
IMG_20251212_132428_tile_r0_c1.json,IMG_20251212_132428_tile_r0_c1.jpg,2048,1536,1,7,1,0,6,0,0,0
IMG_20251212_132428_tile_r1_c0.json,IMG_20251212_132428_tile_r1_c0.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132428_tile_r1_c1.json,IMG_20251212_132428_tile_r1_c1.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132432_tile_r0_c0.json,IMG_20251212_132432_tile_r0_c0.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132432_tile_r0_c1.json,IMG_20251212_132432_tile_r0_c1.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132432_tile_r1_c0.json,IMG_20251212_132432_tile_r1_c0.jpg,2048,1536,1,6,1,0,5,0,0,0
IMG_20251212_132432_tile_r1_c1.json,IMG_20251212_132432_tile_r1_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132437_tile_r0_c0.json,IMG_20251212_132437_tile_r0_c0.jpg,2048,1536,3,9,3,0,6,0,0,0
IMG_20251212_132437_tile_r0_c1.json,IMG_20251212_132437_tile_r0_c1.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132437_tile_r1_c0.json,IMG_20251212_132437_tile_r1_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132437_tile_r1_c1.json,IMG_20251212_132437_tile_r1_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132441_tile_r0_c0.json,IMG_20251212_132441_tile_r0_c0.jpg,2048,1536,2,6,2,0,4,0,0,0
IMG_20251212_132441_tile_r0_c1.json,IMG_20251212_132441_tile_r0_c1.jpg,2048,1536,1,4,0,1,4,0,0,0
IMG_20251212_132441_tile_r1_c0.json,IMG_20251212_132441_tile_r1_c0.jpg,2048,1536,2,7,2,0,5,0,0,0
IMG_20251212_132441_tile_r1_c1.json,IMG_20251212_132441_tile_r1_c1.jpg,2048,1536,1,2,1,0,1,0,0,0
IMG_20251212_132445_tile_r0_c0.json,IMG_20251212_132445_tile_r0_c0.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251212_132445_tile_r0_c1.json,IMG_20251212_132445_tile_r0_c1.jpg,2048,1536,2,3,2,0,1,0,0,0
IMG_20251212_132445_tile_r1_c0.json,IMG_20251212_132445_tile_r1_c0.jpg,2048,1536,1,2,1,0,1,0,0,0
IMG_20251212_132445_tile_r1_c1.json,IMG_20251212_132445_tile_r1_c1.jpg,2048,1536,1,2,0,1,2,0,0,0
IMG_20251212_132454_tile_r0_c0.json,IMG_20251212_132454_tile_r0_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132454_tile_r0_c1.json,IMG_20251212_132454_tile_r0_c1.jpg,2048,1536,1,1,0,1,1,0,0,0
IMG_20251212_132454_tile_r1_c0.json,IMG_20251212_132454_tile_r1_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132454_tile_r1_c1.json,IMG_20251212_132454_tile_r1_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132502_tile_r0_c0.json,IMG_20251212_132502_tile_r0_c0.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132502_tile_r0_c1.json,IMG_20251212_132502_tile_r0_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132502_tile_r1_c0.json,IMG_20251212_132502_tile_r1_c0.jpg,2048,1536,2,9,2,0,7,0,0,0
IMG_20251212_132502_tile_r1_c1.json,IMG_20251212_132502_tile_r1_c1.jpg,2048,1536,2,7,2,0,5,0,0,0
IMG_20251212_132509_tile_r0_c0.json,IMG_20251212_132509_tile_r0_c0.jpg,2048,1536,2,3,2,0,1,0,0,0
IMG_20251212_132509_tile_r0_c1.json,IMG_20251212_132509_tile_r0_c1.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132509_tile_r1_c0.json,IMG_20251212_132509_tile_r1_c0.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251212_132509_tile_r1_c1.json,IMG_20251212_132509_tile_r1_c1.jpg,2048,1536,1,2,1,0,1,0,0,0
IMG_20251212_132515_tile_r0_c0.json,IMG_20251212_132515_tile_r0_c0.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132515_tile_r0_c1.json,IMG_20251212_132515_tile_r0_c1.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132515_tile_r1_c0.json,IMG_20251212_132515_tile_r1_c0.jpg,2048,1536,1,5,1,0,4,0,0,0
IMG_20251212_132515_tile_r1_c1.json,IMG_20251212_132515_tile_r1_c1.jpg,2048,1536,2,3,2,0,1,0,0,0
IMG_20251212_132520_tile_r0_c0.json,IMG_20251212_132520_tile_r0_c0.jpg,2048,1536,0,6,0,0,6,0,0,0
IMG_20251212_132520_tile_r0_c1.json,IMG_20251212_132520_tile_r0_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132520_tile_r1_c0.json,IMG_20251212_132520_tile_r1_c0.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132520_tile_r1_c1.json,IMG_20251212_132520_tile_r1_c1.jpg,2048,1536,2,5,2,0,3,0,0,0
IMG_20251212_132525_tile_r0_c0.json,IMG_20251212_132525_tile_r0_c0.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132525_tile_r0_c1.json,IMG_20251212_132525_tile_r0_c1.jpg,2048,1536,2,9,2,0,7,0,0,0
IMG_20251212_132525_tile_r1_c0.json,IMG_20251212_132525_tile_r1_c0.jpg,2048,1536,2,8,2,0,6,0,0,0
IMG_20251212_132525_tile_r1_c1.json,IMG_20251212_132525_tile_r1_c1.jpg,2048,1536,1,5,1,0,4,0,0,0
IMG_20251212_132532_tile_r0_c0.json,IMG_20251212_132532_tile_r0_c0.jpg,2048,1536,2,4,2,0,2,0,0,0
IMG_20251212_132532_tile_r0_c1.json,IMG_20251212_132532_tile_r0_c1.jpg,2048,1536,2,4,2,0,2,0,0,0
IMG_20251212_132532_tile_r1_c0.json,IMG_20251212_132532_tile_r1_c0.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132532_tile_r1_c1.json,IMG_20251212_132532_tile_r1_c1.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132539_tile_r0_c0.json,IMG_20251212_132539_tile_r0_c0.jpg,2048,1536,3,6,3,0,3,0,0,0
IMG_20251212_132539_tile_r0_c1.json,IMG_20251212_132539_tile_r0_c1.jpg,2048,1536,3,8,3,0,5,0,0,0
IMG_20251212_132539_tile_r1_c0.json,IMG_20251212_132539_tile_r1_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132539_tile_r1_c1.json,IMG_20251212_132539_tile_r1_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132552_tile_r0_c0.json,IMG_20251212_132552_tile_r0_c0.jpg,2048,1536,1,6,1,0,5,0,0,0
IMG_20251212_132552_tile_r0_c1.json,IMG_20251212_132552_tile_r0_c1.jpg,2048,1536,4,7,4,0,3,0,0,0
IMG_20251212_132552_tile_r1_c0.json,IMG_20251212_132552_tile_r1_c0.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132552_tile_r1_c1.json,IMG_20251212_132552_tile_r1_c1.jpg,2048,1536,3,7,3,0,4,0,0,0
IMG_20251212_132557_tile_r0_c0.json,IMG_20251212_132557_tile_r0_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132557_tile_r0_c1.json,IMG_20251212_132557_tile_r0_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132557_tile_r1_c0.json,IMG_20251212_132557_tile_r1_c0.jpg,2048,1536,1,6,1,0,5,0,0,0
IMG_20251212_132557_tile_r1_c1.json,IMG_20251212_132557_tile_r1_c1.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251212_132601_tile_r0_c0.json,IMG_20251212_132601_tile_r0_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132601_tile_r0_c1.json,IMG_20251212_132601_tile_r0_c1.jpg,2048,1536,0,3,0,0,3,0,0,0
IMG_20251212_132601_tile_r1_c0.json,IMG_20251212_132601_tile_r1_c0.jpg,2048,1536,1,4,0,1,4,0,0,0
IMG_20251212_132601_tile_r1_c1.json,IMG_20251212_132601_tile_r1_c1.jpg,2048,1536,2,4,2,0,2,0,0,0
IMG_20251212_132606_tile_r0_c0.json,IMG_20251212_132606_tile_r0_c0.jpg,2048,1536,0,8,0,0,8,0,0,0
IMG_20251212_132606_tile_r0_c1.json,IMG_20251212_132606_tile_r0_c1.jpg,2048,1536,0,9,0,0,9,0,0,0
IMG_20251212_132606_tile_r1_c0.json,IMG_20251212_132606_tile_r1_c0.jpg,2048,1536,0,12,0,0,12,0,0,0
IMG_20251212_132606_tile_r1_c1.json,IMG_20251212_132606_tile_r1_c1.jpg,2048,1536,1,7,1,0,6,0,0,0
IMG_20251212_132612_tile_r0_c0.json,IMG_20251212_132612_tile_r0_c0.jpg,2048,1536,1,5,1,0,4,0,0,0
IMG_20251212_132612_tile_r0_c1.json,IMG_20251212_132612_tile_r0_c1.jpg,2048,1536,2,7,1,1,6,0,0,0
IMG_20251212_132612_tile_r1_c0.json,IMG_20251212_132612_tile_r1_c0.jpg,2048,1536,1,7,1,0,6,0,0,0
IMG_20251212_132612_tile_r1_c1.json,IMG_20251212_132612_tile_r1_c1.jpg,2048,1536,2,5,2,0,3,0,0,0
IMG_20251212_132616_tile_r0_c0.json,IMG_20251212_132616_tile_r0_c0.jpg,2048,1536,1,8,1,0,7,0,0,0
IMG_20251212_132616_tile_r0_c1.json,IMG_20251212_132616_tile_r0_c1.jpg,2048,1536,0,0,0,0,0,0,0,0
IMG_20251212_132616_tile_r1_c0.json,IMG_20251212_132616_tile_r1_c0.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251212_132616_tile_r1_c1.json,IMG_20251212_132616_tile_r1_c1.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132620_tile_r0_c0.json,IMG_20251212_132620_tile_r0_c0.jpg,2048,1536,2,9,2,0,7,0,0,0
IMG_20251212_132620_tile_r0_c1.json,IMG_20251212_132620_tile_r0_c1.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_132620_tile_r1_c0.json,IMG_20251212_132620_tile_r1_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132620_tile_r1_c1.json,IMG_20251212_132620_tile_r1_c1.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132627_tile_r0_c0.json,IMG_20251212_132627_tile_r0_c0.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132627_tile_r0_c1.json,IMG_20251212_132627_tile_r0_c1.jpg,2048,1536,2,5,2,0,3,0,0,0
IMG_20251212_132627_tile_r1_c0.json,IMG_20251212_132627_tile_r1_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_132627_tile_r1_c1.json,IMG_20251212_132627_tile_r1_c1.jpg,2048,1536,1,5,0,1,5,0,0,0
IMG_20251212_132635_tile_r0_c0.json,IMG_20251212_132635_tile_r0_c0.jpg,2048,1536,2,6,2,0,4,0,0,0
IMG_20251212_132635_tile_r0_c1.json,IMG_20251212_132635_tile_r0_c1.jpg,2048,1536,1,1,1,0,0,0,0,0
IMG_20251212_132635_tile_r1_c0.json,IMG_20251212_132635_tile_r1_c0.jpg,2048,1536,0,6,0,0,6,0,0,0
IMG_20251212_132635_tile_r1_c1.json,IMG_20251212_132635_tile_r1_c1.jpg,2048,1536,2,7,2,0,5,0,0,0
IMG_20251212_132642_tile_r0_c0.json,IMG_20251212_132642_tile_r0_c0.jpg,2048,1536,0,4,0,0,4,0,0,0
IMG_20251212_132642_tile_r0_c1.json,IMG_20251212_132642_tile_r0_c1.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132642_tile_r1_c0.json,IMG_20251212_132642_tile_r1_c0.jpg,2048,1536,0,7,0,0,7,0,0,0
IMG_20251212_132642_tile_r1_c1.json,IMG_20251212_132642_tile_r1_c1.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251212_132646_tile_r0_c0.json,IMG_20251212_132646_tile_r0_c0.jpg,2048,1536,0,2,0,0,2,0,0,0
